num,t,x,y,z,qx,qy,qz,qw
11,1666255735.745528221,43.608801682558919,446.534935432984810,14.597698878700372,-0.154246716717734,0.987560512077699,-0.009204072595886,0.029111345112889
12,1666255735.845758438,43.607200952877641,446.529120260124500,14.597726734320050,-0.153603329493680,0.987665625637456,-0.008432173596452,0.029180944999560
13,1666255735.945949554,43.607662204942059,446.527690120532895,14.597845891016654,-0.154463886364245,0.987532456812698,-0.008061589992345,0.029250048162785
14,1666255736.045809984,43.609319139200771,446.530647650987078,14.598230281577537,-0.154404025849217,0.987523643103488,-0.009251428553870,0.029510374156938
15,1666255736.145823956,43.610741869391539,446.534796238280421,14.598786391076965,-0.154114654045341,0.987562767718771,-0.010022081587583,0.029462028185054
16,1666255736.245369196,43.610659892880136,446.537072008852590,14.599105438521109,-0.153701586894525,0.987660510844103,-0.007645174592527,0.029053206547981
17,1666255736.346843243,43.609536590783826,446.537621190535845,14.599355203806914,-0.153414596467200,0.987648007765303,-0.010858797003211,0.029957651371200
18,1666255736.445327044,43.607100298820683,446.537040233197160,14.599798612079050,-0.152360285149333,0.987801455796766,-0.009716509606816,0.030662956088169
19,1666255736.545173645,43.603729110941309,446.535310520147959,14.600856838018798,-0.153823720570488,0.987529108833446,-0.010075332035772,0.031984525646657
20,1666255736.644747019,43.601773956268360,446.534325461116737,14.601730497499286,-0.153425373325554,0.987577557777411,-0.009892437038635,0.032455537027687
21,1666255736.745903254,43.599973572607844,446.534980983224671,14.601794484724975,-0.153997788593505,0.987509445351841,-0.008140222001445,0.032303455464956
22,1666255736.841064215,43.597423753469783,446.535898863269836,14.601637849659141,-0.153540991834345,0.987526030172225,-0.009498008066789,0.033575160484730
23,1666255736.939485312,43.595468807099252,446.536866640609901,14.601093505950821,-0.153149140861725,0.987546318008013,-0.009711448043239,0.034688589176193
24,1666255737.040333509,43.594675023951005,446.538028982896037,14.600513888261432,-0.152193323239470,0.987699417768149,-0.009711953222561,0.034535930078519
25,1666255737.138958693,43.593817379408527,446.539451214798646,14.600597291445856,-0.152042148678775,0.987712166543685,-0.010889485029457,0.034485942099850
26,1666255737.241046190,43.592864471034204,446.540893410269234,14.601364720685035,-0.151306975536189,0.987845117663947,-0.010085828827632,0.034154043954607
27,1666255737.343849659,43.591742602757215,446.541870822697376,14.601894798371106,-0.150913783419428,0.987898825887014,-0.012054312045243,0.033699159428820
28,1666255737.445434809,43.590504238038875,446.541958071640920,14.601882207176489,-0.149503320796965,0.988108503145082,-0.011836482241909,0.033915199707538
29,1666255737.542909145,43.589621490168362,446.541360668553978,14.601451253852417,-0.149439251069318,0.988145980317348,-0.010047413040177,0.033682062195005
30,1666255737.643857479,43.588810047509824,446.540322448856273,14.600939268360184,-0.150367054942238,0.987983505074867,-0.010722551257556,0.034108201103365
31,1666255737.742769957,43.588137710806159,446.539037132290332,14.600540148302381,-0.150580714239303,0.987934231680215,-0.011150299411667,0.034453928609595
32,1666255737.843998194,43.587474300277293,446.537972522855569,14.600345591854035,-0.150662952228201,0.987915922830504,-0.011868569815865,0.034379373094383
33,1666255737.941164255,43.586481210319398,446.537588652121656,14.600167258128572,-0.150621312237148,0.987937450933034,-0.010829394757327,0.034286113123084
34,1666255738.042963743,43.584508444417693,446.537920351497860,14.599980274920318,-0.150664804968859,0.987898617477990,-0.011322657212638,0.035046191838998
35,1666255738.143413305,43.582554256508026,446.538906491806642,14.599587347005636,-0.149400899055626,0.988093175663681,-0.009566980381412,0.035492540830634
36,1666255738.242550135,43.581184279272534,446.540192648989660,14.599304099490285,-0.149701933400308,0.987999025496722,-0.010434336117112,0.036583895138886
37,1666255738.344116211,43.580150443823662,446.541329743144161,14.598968844863940,-0.149290281533841,0.988052372889131,-0.009743589504082,0.037013277770023
38,1666255738.446001291,43.579359708688351,446.541190504742474,14.598837361090952,-0.149305599226574,0.988006447396909,-0.011944416249326,0.037529040251450
39,1666255738.544058561,43.578895373043956,446.539532872164727,14.598825460492431,-0.149433444904744,0.988055504423203,-0.009172931154869,0.036494150996264
40,1666255738.645174503,43.579457075096862,446.536877935812413,14.599004289154987,-0.149207007548355,0.988111388279842,-0.010239163947512,0.035613379112405
41,1666255738.747010708,43.580137042089071,446.533144512975639,14.598157281496277,-0.146263408143334,0.988585505856505,-0.011767467733710,0.034164890631614
42,1666255738.845194817,43.580172640461669,446.526465430898270,14.598205306091234,-0.137947779631327,0.989781248733411,-0.012874167617055,0.033730484115780
43,1666255738.944914818,43.576972398206777,446.519447937509028,14.592946256999541,-0.113590054208680,0.992871636974146,-0.013519102988041,0.033473062775124
44,1666255739.043961287,43.562088475800550,446.513525706155349,14.580308897021293,-0.091478229199311,0.994821423394563,-0.017434948872644,0.040719672095705
45,1666255739.144941330,43.531291239384892,446.511167714954865,14.575897128634226,-0.066788221255271,0.996518840945447,-0.015723482238454,0.047352985635505
46,1666255739.243391991,43.488000381591654,446.515446286857468,14.568525705078629,-0.052542371851661,0.997116128693703,-0.017984355084145,0.051723186592586
47,1666255739.343761921,43.429152962582307,446.525230520324897,14.555477614152228,-0.039105838382994,0.997455134335110,-0.021503638565958,0.055601995659472
48,1666255739.443306923,43.357498494507603,446.538712477953425,14.546946424988491,-0.020983344815214,0.998052190064237,-0.020272160989497,0.055141315156254
49,1666255739.543769836,43.278077449079049,446.554773931599357,14.558053971977102,-0.004744492177964,0.998765338865708,-0.013242277735429,0.047643779812461
50,1666255739.642888546,43.204771240572377,446.571182230890372,14.580911570068178,0.011244372558981,0.999335656440988,0.001576383303229,0.034631270076278
51,1666255739.744683743,43.131251077788832,446.596104566459985,14.594331620081679,0.037449065831820,0.998833207427615,0.007741256870128,0.029493459448781
52,1666255739.845041990,43.055896011696312,446.629323233628043,14.598358679400905,0.063498698332760,0.997513131297571,0.012983727313646,0.027692797330789
53,1666255739.947532177,42.972828176316455,446.675335619533371,14.590334609583115,0.101479418152373,0.994382656792583,0.013691708518161,0.026787995061838
54,1666255740.044357300,42.887914395949423,446.724587362304987,14.574388119044487,0.141308252610088,0.989523169613143,0.011214213660551,0.027388244832731
55,1666255740.146317482,42.792588801266923,446.778627927560990,14.566611166085416,0.187527243088662,0.981967912070454,0.007000273676611,0.022881191665022
56,1666255740.244773626,42.695326864355721,446.835177290074398,14.585090591590465,0.234583538668163,0.971898585701448,0.006913444429552,0.018327759916805
57,1666255740.343427420,42.600224774017278,446.899990823038138,14.598038567295275,0.276338108260758,0.960855818633309,0.003779686060864,0.019469455427948
58,1666255740.444048882,42.503878804172999,446.973723398665982,14.600508919359138,0.324526147550985,0.945481121274429,0.000354811991598,0.027351471218488
59,1666255740.542570829,42.406029806299792,447.054782214508748,14.585361224727517,0.355569938862614,0.933952769461017,-0.004222455465184,0.035838720166570
60,1666255740.643609285,42.304955623511233,447.142067224119785,14.558312990850293,0.372237430884418,0.927264951692616,-0.009609462743089,0.039072530463839
61,1666255740.742713451,42.206564282127772,447.221478488355046,14.551118313711019,0.375081082589426,0.926398577622637,-0.008378899112692,0.032088174020323
62,1666255740.841258764,42.107964776199722,447.292328147441481,14.566469442052465,0.369755971657540,0.928734757691350,-0.000646601024402,0.027052785192894
63,1666255740.943858385,42.005770801867072,447.362457402475115,14.583003782096171,0.365237185405043,0.930477021722711,0.000729900776802,0.028526788958674
64,1666255741.042536736,41.904796463997435,447.427889402725782,14.580653285306056,0.353605089648892,0.934878850572173,0.003236156103513,0.030895025828208
65,1666255741.144492149,41.796842612101642,447.496886007070657,14.556581643863266,0.359333945753619,0.932665899227357,0.006407483205800,0.031183008298236
66,1666255741.245524406,41.685505140421277,447.567718046012033,14.543135433907905,0.371706176872632,0.927913340143377,0.009939272268681,0.026693859321263
67,1666255741.345371723,41.574532041239323,447.642927310479763,14.553361361840313,0.392522385878639,0.919419350911956,0.009168302403506,0.022587075592382
68,1666255741.444787502,41.467679852723620,447.720175113700179,14.566224431105550,0.398013593163829,0.916782407304391,0.008059488356726,0.032097382469796
69,1666255741.548056602,41.362972324698603,447.808925661061608,14.564437009131762,0.417712031004847,0.907769719155439,0.003923228162023,0.038149763027437
70,1666255741.646413803,41.262016253231735,447.900085266607960,14.538769792454437,0.410139377928655,0.911036120654131,-0.008257533042926,0.041601570689255
71,1666255741.745317459,41.158153632108423,447.992829872939581,14.513359503919249,0.394396520341040,0.917883712713090,-0.012549760737458,0.042230062566211
72,1666255741.845267057,41.054804936898456,448.079288586888993,14.511037843820542,0.382996333652052,0.923063687360111,-0.006768427064811,0.034948903864199
73,1666255741.945832014,40.955399789183446,448.166753038233708,14.524058572408428,0.370194900431203,0.928367104881766,-0.008653326858615,0.031864936881438
74,1666255742.044135094,40.857488328524568,448.249609839341645,14.538482674156677,0.349671097056302,0.936133389855614,-0.014041771934308,0.034456188440170
75,1666255742.145435572,40.755290121062167,448.333596222010385,14.527222437092901,0.350908128327058,0.935690256523680,-0.011133212186601,0.034975432907399
76,1666255742.245805979,40.648016022661430,448.415424220564887,14.497641627534529,0.366764201729300,0.929806740312719,-0.006908082305098,0.029928655127997
77,1666255742.347228289,40.532817547425005,448.498014608831397,14.489514955862516,0.379136644269919,0.925015096514444,0.001815703630908,0.024478141523459
78,1666255742.446894407,40.422167167832228,448.580097684511429,14.506081504795249,0.395312768207494,0.918188988518946,0.007905503964600,0.024378262074012
79,1666255742.547982931,40.318997628814230,448.664629859366073,14.524613280394410,0.407961571119631,0.912446931808790,0.011357210657730,0.029647375742255
80,1666255742.645689249,40.222787537815286,448.752935113404362,14.520302443912126,0.414916287769105,0.909350791600414,0.008566135840248,0.029193034723575
81,1666255742.746338367,40.121690044581392,448.850447785855806,14.494727232741781,0.392886308926856,0.919176671189173,0.002481594836106,0.027357578227819
82,1666255742.846901655,40.022948970785130,448.946670139045978,14.479230425021544,0.375180376480564,0.926774897993220,0.003518121323926,0.017765032392592
83,1666255742.947155714,39.924564104379222,449.037727550314969,14.489332894961066,0.359078555756756,0.933131751100848,0.014956086973579,0.010200065957972
84,1666255743.047405958,39.824428992192892,449.131447826617432,14.509858194225739,0.359767692394606,0.932808402113828,0.018028906304671,0.010519077543426
85,1666255743.147937298,39.720707168071364,449.225221438806443,14.510384435265745,0.352616459114316,0.935488632786802,0.019968737946460,0.011131046365335
86,1666255743.249023199,39.613803851351015,449.323993397055403,14.480639564802036,0.357497618840493,0.933564336470408,0.023378121175100,0.010322094955366
87,1666255743.348619699,39.501643999658768,449.423840476308783,14.459954666437737,0.368552566837078,0.929198723883353,0.027083327522287,0.005022985334417
88,1666255743.448189497,39.388615153829761,449.527264125978718,14.469382745196040,0.385826553760369,0.922079250339293,0.029862529374359,0.003994476998381
89,1666255743.548266172,39.284136947420087,449.635247779148983,14.487238900220436,0.390757498040917,0.919978607600152,0.028346309268705,0.012017738295199
90,1666255743.647439957,39.187168158735261,449.749434921659883,14.490052538085617,0.407661283134422,0.912829988645167,0.018222230492157,0.014887591448977
91,1666255743.747972965,39.090811166120844,449.867536954715490,14.460634617898332,0.402877593302714,0.915104482819129,0.005621346448962,0.015550910039252
92,1666255743.847796679,38.994658093679938,449.982556080833945,14.422641640832387,0.386513766423846,0.922216918982718,-0.000060898590683,0.011093196033495
93,1666255743.948422194,38.892646791439695,450.088607795966880,14.418058673742513,0.377250778508475,0.926065740072453,0.008122390280784,0.004256988951913
94,1666255744.047143698,38.790783605524993,450.190985344551279,14.433971084875497,0.380668606318219,0.924625222402464,0.008692918490733,0.009167520332841
95,1666255744.147547245,38.686833955794114,450.291965189040980,14.440511190609589,0.371345146230511,0.928249724674598,0.009105494525143,0.019295620799202
96,1666255744.248135567,38.583536452079940,450.391429833396842,14.414447637969147,0.371796376922838,0.927968174848390,0.010489622556100,0.023075710048212
97,1666255744.348548412,38.476845661690639,450.491356204252895,14.380047550053293,0.381547973234383,0.924012675075767,0.011518813447320,0.022114189038370
98,1666255744.449324846,38.367192093860702,450.592600020748705,14.372905293506397,0.407541450477549,0.912901039829076,0.014057363619896,0.018001337442128
99,1666255744.549544334,38.260297822053936,450.692908956528754,14.385630845597863,0.416686320756488,0.908460738757276,0.015801348310430,0.028669035954806
100,1666255744.648645639,38.161126544273181,450.797563421356699,14.394937857994552,0.429120716107651,0.902497824460682,0.009194200626806,0.035616773096777
101,1666255744.747904778,38.063320956361942,450.906895766672108,14.376165598351600,0.422427561807680,0.905571271405237,-0.000530221090011,0.038669707735090
102,1666255744.847375870,37.968175656907142,451.016015803837206,14.344448442304165,0.407308802306533,0.912554721070771,-0.006886594482154,0.035999936548614
103,1666255744.947770357,37.874945774968346,451.117420926906675,14.338961516729002,0.399673037640403,0.916376028539527,0.000558203052198,0.022718400268695
104,1666255745.048628092,37.781503838168987,451.219708441912587,14.355440619039550,0.394761198360432,0.918557114563651,0.004954696872178,0.019795821085258
105,1666255745.147722960,37.685704649451651,451.320634693803186,14.372312500491207,0.384507596352868,0.922832704682663,0.001402627261362,0.023059491576950
106,1666255745.247374535,37.584682635932651,451.425751776279242,14.361038926260894,0.384874758235216,0.922519958799827,0.001175757553987,0.028756976258361
107,1666255745.347612381,37.476603367240756,451.536077714211274,14.328476457524795,0.396640820308366,0.917339703761222,-0.000061637848022,0.034116327017365
108,1666255745.448659420,37.362591914859316,451.651236883174420,14.319865519575403,0.421727314445762,0.905885797489189,-0.000695801465048,0.038942393584152
109,1666255745.548562527,37.255165992471746,451.761493815819335,14.330862495361558,0.433035038197371,0.899904684203247,-0.002619459476466,0.051432999859114
110,1666255745.648247957,37.163220668271677,451.868161012877295,14.340759481785152,0.444824020171109,0.893416947460459,-0.005122320013969,0.062542073094223
111,1666255745.749465466,37.076986915610171,451.976250728887749,14.331641514739692,0.448867379260772,0.891070832334707,-0.011234650980921,0.066216540344814
112,1666255745.849506378,36.992610262462378,452.079661146890032,14.307788059300945,0.435287363183617,0.898083001345005,-0.013898506696856,0.061470852112193
113,1666255745.939463615,36.916123869080984,452.163504452668690,14.296201542347971,0.416327214180259,0.907942164061783,-0.005019145444713,0.047827665955134
114,1666255746.040182829,36.824358096578173,452.247326279166941,14.307571840154528,0.385998290250951,0.921686576324111,0.012854419903093,0.036523127415889
115,1666255746.141358852,36.729270339674606,452.330165405058722,14.329646320168486,0.375303782782281,0.926021207498348,0.020146396716112,0.035013091722527
116,1666255746.243302584,36.629173899157401,452.414129649191466,14.335192999335511,0.357180061378467,0.932974687724080,0.026366046984479,0.035853415266091
117,1666255746.346995592,36.519247409099577,452.501666356026135,14.314126361092562,0.341660322545008,0.938566103632450,0.031486296377775,0.037020349148180
118,1666255746.447138548,36.402227657546128,452.586807861898819,14.303377175314385,0.349525784568937,0.935439720995167,0.038859137484762,0.035696242657935
119,1666255746.545970201,36.278625663435669,452.669468419631698,14.317993057069028,0.354477886181180,0.933024307005979,0.043104313917766,0.044193765015143
120,1666255746.648873091,36.157922862471679,452.756159235920336,14.332687917046540,0.349528332593753,0.934036813798685,0.043481923038473,0.059283197888670
121,1666255746.747796059,36.051447625357817,452.839564833153077,14.332348719836252,0.338372123652057,0.937980465927428,0.036384954919376,0.066129316715633
